TimeStamp,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed
37114,1,-26920,169688,40,14010,2,-7593,123479,72,10860
37119,1,-25633,170975,51,14244,2,-6609,124463,71,10864
37124,1,-24330,172278,70,14274,2,-5613,125459,78,10973
37129,1,-23030,173578,48,14345,2,-4611,126461,60,10945
37134,1,-21713,174895,60,14533,2,-3614,127458,61,10983
37139,1,-20391,176217,29,14444,2,-2602,128470,76,11228
37144,1,-19065,177543,47,14708,2,-1578,129494,70,11226
37149,1,-17723,178885,47,14663,2,-559,130513,64,11142
37154,1,-16386,180222,67,14770,2,470,131542,73,11403
37159,1,-15029,181579,81,14989,2,1514,132586,66,11509
37164,1,-13674,182934,42,14789,2,2556,133628,51,11404
37169,1,-12309,184299,79,15090,2,3601,134673,60,11540
37174,1,-10935,185673,50,15058,2,4667,135739,91,11764
37179,1,-9565,187043,55,15121,2,5729,136801,51,11648
37184,1,-8173,188435,77,15350,2,6792,137864,52,11711
37189,1,-6787,189821,53,15247,2,7870,138942,90,11882
37194,1,-5385,191223,67,15442,2,8948,140020,64,11805
37199,1,-3980,192628,45,15342,2,10024,141096,63,11875
37204,1,-2567,194041,67,15674,2,11117,142189,89,12047
37209,1,-1139,195469,51,15629,2,12212,143284,64,12027
37214,1,284,196892,48,15708,2,13303,144375,61,12014
37219,1,1727,198335,78,15867,2,14410,145482,91,12194
37224,1,3162,199770,42,15843,2,15517,146589,56,12153
37229,1,4617,201225,84,16060,2,16623,147695,53,12184
37234,1,6071,202679,46,15881,2,17748,148820,92,12431
37239,1,7537,204145,51,16135,2,18873,149945,50,12330
37244,1,9008,205616,35,16135,2,19999,151071,66,12420
37249,1,10482,207090,56,16301,2,21142,152214,71,12623
37254,1,11970,208578,53,16289,2,22283,153355,51,12452
37259,1,13455,210063,52,16373,2,23430,154502,73,12708
37264,1,14959,211567,65,16517,2,24594,155666,68,12816
37269,1,16457,213065,50,16524,2,25753,156825,49,12676
37274,1,17977,214585,69,16820,2,26921,157993,63,12930
37279,1,19495,216103,44,16657,2,28099,159171,69,12897
37284,1,21025,217633,71,16926,2,29272,160344,44,12915
37289,1,22559,219167,40,16740,2,30457,161529,83,13059
37298,1,25454,222062,-31,16793,2,32672,163744,-16,12780
37303,1,26893,223501,-44,16656,2,-31774,164834,-21,12470
37308,1,28386,224994,-32,16166,2,-30667,165941,-42,11946
37313,1,29835,226443,-41,15853,2,-29611,166997,-30,11459
37318,1,31268,227876,-24,15571,2,-28589,168019,-11,11101
37323,1,32657,229265,-56,15169,2,-27584,169024,-33,10504
37328,1,-31516,230628,-20,14878,2,-26679,169929,-44,9984
37333,1,-30187,231957,-45,14353,2,-25789,170819,-25,9658
37338,1,-28892,233252,-41,14194,2,-24934,171674,-29,9258
37343,1,-27617,234527,-27,13815,2,-24123,172485,-39,8743
37348,1,-26382,235762,-46,13453,2,-23360,173248,-35,8214
37353,1,-25172,236972,-32,13195,2,-22630,173978,-37,7894
37358,1,-23990,238154,-31,12810,2,-21929,174679,-34,7543
37363,1,-22847,239297,-36,12467,2,-21266,175342,-48,7083
37368,1,-21722,240422,-33,12261,2,-20644,175964,-41,6677
37373,1,-20630,241514,-39,11839,2,-20064,176544,-38,6274
37378,1,-19576,242568,-37,11481,2,-19516,177092,-40,5882
37383,1,-18544,243600,-32,11215,2,-18997,177611,-47,5575
37388,1,-17542,244602,-37,10846,2,-18514,178094,-40,5154
37393,1,-16578,245566,-38,10504,2,-18066,178542,-48,4717
37398,1,-15636,246508,-36,10277,2,-17658,178950,-44,4348
37403,1,-14721,247423,-30,9900,2,-17288,179320,-44,3907
37408,1,-13845,248299,-50,9434,2,-16954,179654,-29,3529
37413,1,-12999,249145,-39,9196,2,-16652,179956,-50,3216
37418,1,-12175,249969,-32,8914,2,-16383,180225,-38,2813
37423,1,-11380,250764,-31,8546,2,-16145,180463,-50,2512
37428,1,-10624,251520,-56,8135,2,-15937,180671,-33,2150
37433,1,-9897,252247,-25,7906,2,-15761,180847,-46,1770
37438,1,-9192,252952,-41,7657,2,-15617,180991,-43,1482
37443,1,-8514,253630,-36,7371,2,-15503,181105,-40,1131
37448,1,-7867,254277,-41,6973,2,-15423,181185,-39,739
37453,1,-7252,254892,-47,6603,2,-15375,181233,-45,420
37458,1,-6664,255480,-34,6370,2,-15357,181251,-46,71
37463,1,-6100,256044,-36,6119,2,-15365,181243,-48,-183
37468,1,-5562,256582,-42,5791,2,-15391,181217,-55,-316
37473,1,-5050,257094,-42,5495,2,-15431,181177,-50,-532
37478,1,-4570,257574,-39,5160,2,-15490,181118,-52,-715
37483,1,-4119,258025,-38,4814,2,-15568,181040,-57,-916
37488,1,-3695,258449,-38,4578,2,-15662,180946,-66,-1075
37493,1,-3293,258851,-35,4288,2,-15765,180843,-62,-1177
37498,1,-2918,259226,-34,4046,2,-15881,180727,-54,-1308
37503,1,-2569,259575,-44,3724,2,-16013,180595,-59,-1521
37508,1,-2246,259898,-42,3420,2,-16159,180449,-69,-1644
37513,1,-1948,260196,-40,3170,2,-16314,180294,-59,-1721
37518,1,-1679,260465,-41,2823,2,-16481,180127,-60,-1899
37523,1,-1438,260706,-33,2537,2,-16661,179947,-66,-2042
37528,1,-1223,260921,-42,2268,2,-16852,179756,-54,-2138
37533,1,-1029,261115,-37,1976,2,-17064,179544,-67,-2257
37538,1,-872,261272,-41,1648,2,-17265,179343,-55,-2381
37543,1,-736,261408,-45,1396,2,-17489,179119,-68,-2536
37548,1,-625,261519,-39,1127,2,-17723,178885,-59,-2604
37553,1,-538,261606,-32,850,2,-17969,178639,-66,-2737
37558,1,-479,261665,-35,544,2,-18226,178382,-54,-2862
37563,1,-450,261694,-33,189,2,-18497,178111,-78,-3023
37568,1,-450,261694,-37,-112,2,-18778,177830,-52,-3121
37573,1,-472,261672,-40,-313,2,-19068,177540,-61,-3232
37578,1,-510,261634,-46,-485,2,-19373,177235,-70,-3382
37583,1,-564,261580,-45,-670,2,-19684,176924,-52,-3465
37588,1,-631,261513,-52,-757,2,-20007,176601,-63,-3571
37593,1,-709,261435,-53,-903,2,-20339,176269,-65,-3698
37598,1,-802,261342,-53,-1032,2,-20689,175919,-63,-3785
37603,1,-902,261242,-49,-1124,2,-21043,175565,-52,-3938
37608,1,-1015,261129,-41,-1319,2,-21410,175198,-65,-4057
37613,1,-1144,261000,-56,-1454,2,-21787,174821,-72,-4234
37618,1,-1284,260860,-54,-1577,2,-22174,174434,-68,-4290
37623,1,-1435,260709,-46,-1713,2,-22573,174035,-64,-4417
37628,1,-1601,260543,-57,-1873,2,-22986,173622,-51,-4443
37633,1,-1777,260367,-51,-1975,2,-23386,173222,-54,-4500
37638,1,-1967,260177,-43,-2141,2,-23801,172807,-64,-4571
37643,1,-2171,259973,-58,-2303,2,-24223,172385,-61,-4695
37648,1,-2385,259759,-46,-2403,2,-24655,171953,-79,-4755
37653,1,-2613,259531,-57,-2529,2,-25095,171513,-69,-4900
37658,1,-2852,259292,-48,-2673,2,-25541,171067,-75,-4926
37663,1,-3105,259039,-60,-2817,2,-25993,170615,-81,-4999
37668,1,-3366,258778,-42,-2916,2,-26446,170162,-73,-4980
37673,1,-3640,258504,-54,-3047,2,-26902,169706,-72,-5024
37678,1,-3926,258218,-52,-3189,2,-27362,169246,-72,-5113
37683,1,-4220,257924,-43,-3254,2,-27832,168776,-72,-5158
37688,1,-4528,257616,-52,-3436,2,-28309,168299,-75,-5310
37693,1,-4847,257297,-48,-3560,2,-28795,167813,-82,-5349
37698,1,-5179,256965,-48,-3700,2,-29284,167324,-75,-5406
37703,1,-5526,256618,-52,-3859,2,-29775,166833,-66,-5419
37708,1,-5882,256262,-56,-3960,2,-30269,166339,-75,-5432
37713,1,-6251,255893,-49,-4113,2,-30769,165839,-66,-5543
37718,1,-6629,255515,-40,-4182,2,-31277,165331,-63,-5615
37723,1,-7018,255126,-49,-4293,2,-31796,164812,-55,-5725
37728,1,-7415,254729,-45,-4391,2,-32321,164287,-61,-5796
37733,1,-7822,254322,-56,-4531,2,32686,163758,-65,-5777
37738,1,-8242,253902,-57,-4660,2,32155,163227,-67,-5847
37743,1,-8675,253469,-56,-4823,2,31607,162679,-81,-5929
37748,1,-9121,253023,-59,-4931,2,31078,162150,-69,-5975
37753,1,-9576,252568,-62,-5056,2,30525,161597,-59,-6137
37758,1,-10038,252106,-61,-5100,2,29966,161038,-58,-6179
37763,1,-10509,251635,-61,-5194,2,29402,160474,-66,-6173
37768,1,-10985,251159,-57,-5287,2,28836,159908,-66,-6225
37773,1,-11474,250670,-59,-5404,2,28267,159339,-71,-6321
37778,1,-11976,250168,-66,-5601,2,27687,158759,-61,-6405
37783,1,-12488,249656,-51,-5647,2,27094,158166,-54,-6530
37788,1,-13010,249134,-56,-5763,2,26493,157565,-70,-6635
37793,1,-13538,248606,-54,-5825,2,25889,156961,-71,-6643
37798,1,-14072,248072,-48,-5868,2,25280,156352,-64,-6678
37803,1,-14617,247527,-52,-6032,2,24663,155735,-71,-6840
37808,1,-15175,246969,-66,-6217,2,24034,155106,-77,-6995
37813,1,-15746,246398,-56,-6314,2,23396,154468,-60,-7048
37818,1,-16326,245818,-48,-6399,2,22753,153825,-68,-7044
37823,1,-16912,245232,-48,-6464,2,22109,153181,-54,-7048
37828,1,-17503,244641,-59,-6533,2,21458,152530,-68,-7219
37833,1,-18107,244037,-48,-6687,2,20796,151868,-74,-7364
37838,1,-18728,243416,-48,-6869,2,20106,151178,-59,-7433
37843,1,-19357,242787,-52,-6979,2,19444,150516,-68,-7441
37848,1,-19995,242149,-49,-7031,2,18764,149836,-51,-7442
37853,1,-20638,241506,-48,-7069,2,18077,149149,-72,-7595
37858,1,-21293,240851,-58,-7240,2,17380,148452,-63,-7725
37863,1,-21965,240179,-57,-7467,2,16676,147748,-75,-7784
37868,1,-22647,239497,-57,-7542,2,15970,147042,-58,-7764
37873,1,-23336,238808,-39,-7602,2,15266,146338,-70,-7741
37878,1,-24029,238115,-46,-7621,2,14554,145626,-53,-7824
37883,1,-24735,237409,-44,-7806,2,13831,144903,-75,-7937
37888,1,-25460,236684,-60,-7977,2,13104,144176,-62,-7968
37893,1,-26193,235951,-53,-8068,2,12377,143449,-70,-7988
37898,1,-26930,235214,-54,-8106,2,11647,142719,-59,-8071
37903,1,-27693,234451,-40,-8273,2,10889,141961,-68,-8201
37908,1,-28456,233688,-58,-8469,2,10140,141212,-74,-8273
37913,1,-29227,232917,-69,-8529,2,9392,140464,-49,-8227
37918,1,-30005,232139,-47,-8559,2,8645,139717,-80,-8215
37923,1,-30786,231358,-57,-8648,2,7891,138963,-69,-8303
37928,1,-31582,230562,-63,-8834,2,7126,138198,-60,-8399
37933,1,-32391,229753,-47,-8922,2,6356,137428,-62,-8419
37938,1,32331,228939,-52,-8962,2,5588,136660,-53,-8406
37943,1,31516,228124,-52,-9012,2,4796,135868,-61,-8501
37948,1,30687,227295,-67,-9193,2,4031,135103,-72,-8622
37953,1,29844,226452,-60,-9287,2,3239,134311,-56,-8664
37958,1,28996,225604,-52,-9339,2,2451,133523,-52,-8632
37963,1,28147,224755,-50,-9392,2,1661,132733,-77,-8709
37968,1,27282,223890,-64,-9602,2,857,131929,-73,-8878
37973,1,26404,223012,-63,-9703,2,46,131118,-58,-8934
37978,1,25523,222131,-54,-9711,2,-764,130308,-68,-8889
37983,1,24636,221244,-63,-9824,2,-1575,129497,-77,-8952
37988,1,23733,220341,-55,-9971,2,-2400,128672,-65,-9123
37993,1,22819,219427,-55,-10038,2,-3230,127842,-59,-9135
37998,1,21903,218511,-44,-10024,2,-4056,127016,-74,-9050
38003,1,20976,217584,-45,-10233,2,-4882,126190,-75,-9106
38008,1,20035,216643,-49,-10384,2,-5717,125355,-74,-9209
38013,1,19085,215693,-52,-10449,2,-6558,124514,-67,-9223
38018,1,18132,214740,-53,-10543,2,-7392,123680,-55,-9099
38023,1,17164,213772,-55,-10688,2,-8227,122845,-75,-9199
38028,1,16186,212794,-66,-10732,2,-9072,122000,-77,-9309
38033,1,15206,211814,-50,-10748,2,-9926,121146,-71,-9325
38038,1,14213,210821,-59,-11000,2,-10792,120280,-53,-9244
38043,1,13207,209815,-57,-11124,2,-11641,119431,-62,-9313
38048,1,12198,208806,-40,-11029,2,-12479,118593,-82,-9451
38053,1,11185,207793,-49,-11180,2,-13340,117732,-78,-9407
38058,1,10154,206762,-58,-11363,2,-14195,116877,-73,-9346
38063,1,9118,205726,-59,-11391,2,-15058,116014,-75,-9493
38068,1,8082,204690,-58,-11420,2,-15934,115138,-67,-9638
38073,1,7030,203638,-48,-11567,2,-16809,114263,-51,-9580
38078,1,5970,202578,-53,-11647,2,-17678,113394,-56,-9579
38083,1,4911,201519,-59,-11693,2,-18553,112519,-83,-9712
38088,1,3836,200444,-56,-11841,2,-19441,111631,-86,-9786
38093,1,2750,199358,-45,-11935,2,-20325,110747,-60,-9712
38098,1,1666,198274,-59,-11968,2,-21208,109864,-74,-9763
38103,1,566,197174,-57,-12114,2,-22104,108968,-75,-9910
38108,1,-545,196063,-38,-12216,2,-23006,108066,-62,-9866
38113,1,-1656,194952,-61,-12271,2,-23900,107172,-52,-9760
38118,1,-2785,193823,-54,-12418,2,-24796,106276,-73,-9836
38123,1,-3922,192686,-56,-12503,2,-25704,105368,-62,-9957
38128,1,-5058,191550,-42,-12517,2,-26609,104463,-61,-9883
38133,1,-6212,190396,-63,-12725,2,-27505,103567,-60,-9898
38138,1,-7372,189236,-53,-12710,2,-28410,102662,-84,-10017
38143,1,-8533,188075,-53,-12805,2,-29323,101749,-81,-10044
38148,1,-9712,186896,-75,-13002,2,-30251,100821,-66,-9925
38153,1,-10889,185719,-39,-12855,2,-31131,99941,-87,-9951
38158,1,-12073,184535,-52,-13129,2,-32047,99025,-82,-10074
38163,1,-13271,183337,-60,-13153,2,32572,98108,-63,-10002
38168,1,-14464,182144,-48,-13121,2,31661,97197,-74,-9976
38173,1,-15671,180937,-73,-13308,2,30744,96280,-82,-10121
38178,1,-16886,179722,-49,-13339,2,29816,95352,-75,-10212
38183,1,-18101,178507,-42,-13396,2,28891,94427,-58,-10145
38188,1,-19334,177274,-63,-13583,2,27971,93507,-59,-10194
38193,1,-20569,176039,-32,-13506,2,27037,92573,-69,-10306
38198,1,-21808,174800,-69,-13734,2,26097,91633,-58,-10283
38203,1,-23098,173510,-59,-13799,2,25138,90674,-67,-10246
38208,1,-24351,172257,-31,-13801,2,24195,89731,-80,-10408
38213,1,-25621,170987,-72,-13993,2,23239,88775,-81,-10531
38218,1,-26898,169710,-49,-14015,2,22287,87823,-66,-10451
38223,1,-28175,168433,-48,-14102,2,21336,86872,-73,-10503
38228,1,-29471,167137,-67,-14273,2,20374,85910,-87,-10598
38233,1,-30763,165845,-50,-14160,2,19407,84943,-74,-10573
38238,1,-32068,164540,-73,-14410,2,18444,83980,-71,-10583
38243,1,32156,163228,-37,-14402,2,17447,82983,-71,-10780
38248,1,30845,161917,-46,-14447,2,16467,82003,-67,-10782
38253,1,29516,160588,-65,-14627,2,15517,81053,-55,-10650
38258,1,28191,159263,-40,-14520,2,14545,80081,-55,-10677
38263,1,26854,157926,-65,-14754,2,13560,79096,-68,-10830
38268,1,25508,156580,-52,-14779,2,12574,78110,-62,-10817
38273,1,24161,155233,-68,-14881,2,11591,77127,-61,-10853
38278,1,22796,153868,-56,-15002,2,10599,76135,-82,-10944
38283,1,21436,152508,-44,-14983,2,9601,75137,-82,-10898
38288,1,20060,151132,-47,-15139,2,8611,74147,-68,-10863
38293,1,18679,149751,-34,-15093,2,7614,73150,-68,-11051
38302,1,16141,147213,6,-15138,2,5788,71324,27,-10770
38307,1,14822,145894,49,-14782,2,4856,70392,30,-10342
38312,1,13490,144562,43,-14479,2,3935,69471,41,-9944
38317,1,12198,143270,60,-13950,2,3057,68593,42,-9395
38322,1,10947,142019,32,-13706,2,2230,67766,54,-8861
38327,1,9720,140792,33,-13289,2,1446,66982,58,-8438
38332,1,8539,139611,48,-12813,2,694,66230,32,-8066
38337,1,7388,138460,34,-12569,2,-15,65521,47,-7576
38342,1,6270,137342,35,-12079,2,-675,64861,46,-7062
38347,1,5193,136265,46,-11714,2,-1290,64246,51,-6635
38352,1,4144,135216,44,-11441,2,-1866,63670,47,-6157
38357,1,3128,134200,48,-11005,2,-2408,63128,54,-5778
38362,1,2150,133222,40,-10558,2,-2909,62627,45,-5339
38367,1,1203,132275,30,-10314,2,-3368,62168,44,-4854
38372,1,281,131353,27,-10024,2,-3783,61753,55,-4384
38377,1,-605,130467,47,-9587,2,-4156,61380,50,-3910
38382,1,-1452,129620,51,-9206,2,-4490,61046,44,-3535
38387,1,-2274,128798,47,-8970,2,-4785,60751,47,-3094
38392,1,-3067,128005,38,-8613,2,-5040,60496,52,-2628
38397,1,-3826,127246,56,-8188,2,-5259,60277,49,-2263
38402,1,-4546,126526,44,-7802,2,-5440,60096,44,-1824
38407,1,-5237,125835,55,-7494,2,-5580,59956,56,-1361
38412,1,-5903,125169,34,-7175,2,-5682,59854,54,-979
38417,1,-6538,124534,46,-6813,2,-5752,59784,50,-611
38422,1,-7136,123936,45,-6444,2,-5784,59752,45,-201
38427,1,-7698,123374,39,-6067,2,-5780,59756,55,137
38432,1,-8233,122839,34,-5743,2,-5756,59780,65,335
38437,1,-8740,122332,42,-5469,2,-5715,59821,70,524
38442,1,-9216,121856,45,-5085,2,-5660,59876,76,636
38447,1,-9661,121411,37,-4772,2,-5590,59946,72,798
38452,1,-10071,121001,42,-4385,2,-5511,60025,64,972
38457,1,-10449,120623,48,-4020,2,-5415,60121,62,1119
38462,1,-10792,120280,50,-3622,2,-5302,60234,69,1303
38467,1,-11107,119965,40,-3334,2,-5174,60362,77,1475
38472,1,-11391,119681,47,-2992,2,-5033,60503,62,1595
38477,1,-11643,119429,49,-2653,2,-4876,60660,62,1797
38482,1,-11868,119204,44,-2334,2,-4706,60830,79,1935
38487,1,-12063,119009,40,-2008,2,-4521,61015,60,2078
38492,1,-12223,118849,52,-1661,2,-4318,61218,74,2298
38497,1,-12357,118715,41,-1337,2,-4103,61433,61,2418
38502,1,-12456,118616,39,-968,2,-3873,61663,68,2602
38507,1,-12526,118546,40,-605,2,-3620,61916,67,2757
38512,1,-12561,118511,45,-263,2,-3358,62178,76,2922
38517,1,-12565,118507,47,67,2,-3082,62454,59,3103
38522,1,-12548,118524,53,252,2,-2786,62750,68,3293
38527,1,-12515,118557,52,439,2,-2476,63060,65,3474
38532,1,-12464,118608,54,608,2,-2150,63386,58,3633
38537,1,-12399,118673,55,771,2,-1809,63727,74,3781
38542,1,-12318,118754,60,977,2,-1457,64079,70,3924
38547,1,-12220,118852,69,1118,2,-1091,64445,68,4064
38552,1,-12111,118961,56,1253,2,-713,64823,66,4206
38557,1,-11985,119087,56,1469,2,-320,65216,66,4372
38562,1,-11843,119229,61,1624,2,89,65625,64,4550
38567,1,-11687,119385,63,1762,2,514,66050,72,4746
38572,1,-11518,119554,54,1912,2,954,66490,69,4876
38577,1,-11332,119740,62,2085,2,1407,66943,79,5034
38582,1,-11135,119937,55,2234,2,1870,67406,80,5118
38587,1,-10921,120151,57,2405,2,2344,67880,73,5265
38592,1,-10696,120376,55,2485,2,2829,68365,69,5394
38597,1,-10458,120614,57,2680,2,3329,68865,75,5549
38602,1,-10203,120869,58,2849,2,3847,69383,65,5747
38607,1,-9932,121140,59,3041,2,4377,69913,66,5872
38612,1,-9647,121425,55,3193,2,4920,70456,65,5938
38617,1,-9345,121727,66,3360,2,5469,71005,65,6108
38622,1,-9027,122045,64,3548,2,6027,71563,70,6174
38627,1,-8697,122375,53,3696,2,6600,72136,75,6346
38632,1,-8348,122724,51,3868,2,7190,72726,62,6545
38637,1,-7990,123082,64,3993,2,7791,73327,73,6684
38642,1,-7617,123455,66,4164,2,8400,73936,82,6694
38647,1,-7231,123841,60,4297,2,9017,74553,67,6763
38652,1,-6829,124243,55,4470,2,9641,75177,70,6930
38657,1,-6411,124661,48,4637,2,10279,75815,91,7108
38662,1,-5975,125097,57,4856,2,10931,76467,65,7220
38667,1,-5525,125547,55,4986,2,11593,77129,78,7277
38672,1,-5059,126013,53,5163,2,12260,77796,61,7322
38677,1,-4583,126489,57,5273,2,12933,78469,73,7456
38682,1,-4094,126978,54,5392,2,13620,79156,80,7630
38687,1,-3591,127481,53,5610,2,14319,79855,70,7715
38692,1,-3071,128001,51,5771,2,15025,80561,74,7743
38697,1,-2532,128540,59,5956,2,15735,81271,69,7791
38702,1,-1979,129093,61,6161,2,16454,81990,71,7929
38707,1,-1415,129657,59,6221,2,17189,82725,76,8114
38712,1,-840,130232,58,6322,2,17936,83472,76,8252
38717,1,-252,130820,53,6547,2,18686,84222,78,8257
38722,1,353,131425,67,6737,2,19441,84977,60,8368
38727,1,975,132047,63,6881,2,20211,85747,73,8555
38732,1,1612,132684,56,7018,2,20995,86531,84,8697
38737,1,2257,133329,57,7138,2,21785,87321,61,8719
38742,1,2913,133985,57,7295,2,22577,88113,62,8765
38747,1,3585,134657,61,7458,2,23384,88920,93,8947
38752,1,4275,135347,50,7612,2,24205,89741,72,9099
38757,1,4995,136067,58,7714,2,25055,90591,60,9137
38762,1,5706,136778,56,7818,2,25905,91441,54,9165
38767,1,6409,137481,69,8012,2,26707,92243,80,9379
38772,1,7148,138220,56,8198,2,27564,93100,83,9503
38777,1,7902,138974,73,8365,2,28425,93961,70,9470
38782,1,8663,139735,53,8409,2,29286,94822,65,9525
38787,1,9432,140504,50,8519,2,30161,95697,79,9707
38792,1,10218,141290,68,8709,2,31049,96585,79,9808
38797,1,11020,142092,65,8868,2,31937,97473,57,9714
38802,1,11833,142905,46,8944,2,-32710,98362,74,9816
38807,1,12672,143744,64,9024,2,-31783,99289,86,9963
38812,1,13508,144580,70,9269,2,-30868,100204,71,10019
38817,1,14361,145433,64,9451,2,-29955,101117,66,9995
38822,1,15226,146298,57,9530,2,-29030,102042,88,10263
38827,1,16097,147169,57,9662,2,-28090,102982,94,10415
38832,1,16987,148059,55,9894,2,-27147,103925,71,10358
38837,1,17895,148967,62,10058,2,-26206,104866,74,10389
38842,1,18810,149882,54,10074,2,-25248,105824,83,10563
38847,1,19735,150807,54,10229,2,-24279,106793,74,10593
38852,1,20679,151751,58,10401,2,-23314,107758,52,10612
38857,1,21637,152709,57,10525,2,-22333,108739,81,10906
38862,1,22600,153672,38,10641,2,-21335,109737,78,11000
38867,1,23581,154653,63,10874,2,-20338,110734,50,10895
38872,1,24579,155651,65,11011,2,-19335,111737,67,11100
38877,1,25580,156652,46,10979,2,-18309,112763,93,11327
38882,1,26595,157667,60,11228,2,-17283,113789,70,11271
38887,1,27630,158702,81,11476,2,-16255,114817,75,11343
38892,1,28671,159743,47,11418,2,-15206,115866,71,11584
38897,1,29718,160790,62,11574,2,-14150,116922,79,11597
38902,1,30788,161860,69,11830,2,-13096,117976,73,11641
38907,1,31864,162936,55,11839,2,-12025,119047,84,11806
38912,1,-32590,164018,58,11946,2,-10949,120123,66,11818
38917,1,-31488,165120,76,12187,2,-9873,121199,84,11897
38922,1,-30376,166232,45,12220,2,-8777,122295,84,12099
38927,1,-29261,167347,65,12318,2,-7672,123400,68,12118
38932,1,-28120,168488,77,12651,2,-6570,124502,84,12166
38937,1,-26973,169635,49,12565,2,-5454,125618,73,12303
38942,1,-25819,170789,70,12767,2,-4330,126742,76,12317
38947,1,-24642,171966,66,13011,2,-3209,127863,63,12406
38952,1,-23465,173143,64,12904,2,-2066,129006,84,12602
38957,1,-22270,174338,60,13244,2,-915,130157,64,12638
38962,1,-21058,175550,74,13295,2,235,131307,58,12697
38967,1,-19847,176761,44,13365,2,1408,132480,91,12960
38972,1,-18616,177992,66,13585,2,2580,133652,45,12832
38977,1,-17373,179235,60,13652,2,3761,134833,81,13089
38982,1,-16129,180479,68,13740,2,4961,136033,84,13199
38987,1,-14860,181748,65,14046,2,6156,137228,47,13099
38992,1,-13593,183015,55,13853,2,7366,138438,98,13377
38997,1,-12310,184298,85,14192,2,8584,139656,58,13346
39002,1,-11015,185593,46,14197,2,9800,140872,79,13405
39007,1,-9720,186888,51,14309,2,11032,142104,87,13571
39012,1,-8402,188206,85,14593,2,12269,143341,50,13596
