TimeStamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_eq,theta_hat,v_d,v_hat,
44362,-0.87638229,-0.45030034,10.02555084,0.14822045,-1.04564118,0.02490193,0.07000000,0.26923075,0.14952791,-0.04476252,-0.00137223,6.28318548,-6.92895699,-1.04366231,-0.01229746,0.00763773,0.43589747,0.42382702,
44374,-1.36087120,-0.98143804,9.34495831,-0.11997406,-0.75306529,0.17412093,0.07000000,0.27106225,0.19704840,-0.06812470,0.04273400,6.21337223,-6.87659740,-0.76494396,-0.01229746,0.13697875,0.43589747,0.44041935,
44386,-1.92629659,-1.05062950,8.97134018,-0.19711496,-0.31513420,0.26018831,0.07000000,0.27106225,0.18534622,0.02749762,-0.04153711,5.86430645,-6.33554506,-0.33317730,-0.01229746,0.31696492,0.43589747,0.43942562,
44398,-1.52925766,-0.12160747,8.00496006,-0.07067847,0.10414452,0.17571971,0.07000000,0.29853478,0.15125601,0.11279295,-0.11279295,4.95673513,-5.39306736,0.08703446,-0.01229746,0.30498388,0.45299149,0.40099642,
44410,-1.15674794,-0.16623251,8.13223457,0.13729548,0.10427776,0.11763087,0.07000000,0.32051280,0.17260063,0.11279295,-0.11279295,4.67748260,-5.39306736,0.10376365,-0.01229746,0.15577835,0.45299149,0.39160964,
44422,-0.59341389,-0.20299576,9.08990288,0.04443331,-0.19282794,0.16692644,0.07000000,0.32051280,0.24621721,0.07946173,-0.10599159,5.21853447,-6.12610579,-0.18122354,-0.01229746,0.09947485,0.45299149,0.41840866,
44434,-0.21563397,-0.34025440,10.69185162,-0.15634619,-0.57453543,0.24273501,0.07000000,0.34615383,0.17823236,0.03717446,-0.05561101,6.17846537,-6.64970446,-0.55914354,-0.01229746,0.18944019,0.45543349,0.44612789,
44446,-0.37899271,0.00654672,12.17225742,-0.10585155,-0.84899175,0.23514083,0.07000000,0.34981683,0.21574168,0.05877279,-0.09069470,6.49262476,-7.13839674,-0.83724797,-0.01229746,0.17154305,0.45665443,0.45554245,
44458,-0.13249508,0.41525331,11.41794682,0.06068752,-1.00993514,0.18664467,0.07000000,0.34981683,0.24347749,0.03572937,-0.06113710,6.30063868,-7.17330313,-1.00260031,-0.01229746,0.02110676,0.45665443,0.43697804,
44470,-0.69386846,0.16351999,10.64517021,0.07094633,-1.02179277,0.16879168,0.07000000,0.37362635,0.29146039,-0.06132194,0.03445787,6.31809187,-7.40019608,-1.02094126,-0.01229746,-0.04529202,0.47374845,0.44486198,
44482,-1.28666091,-0.21465693,9.44401264,-0.05842119,-0.80036235,0.27031386,0.07000000,0.40842488,0.32918012,-0.09724881,0.07211523,6.47517157,-7.60963535,-0.80955148,-0.01229746,0.06549173,0.47374845,0.47491273,
44493,-1.92000866,-0.01241520,8.88578606,-0.10118844,-0.13234094,0.28816685,0.07000000,0.40842488,0.25818345,-0.01580275,-0.00020846,5.95157290,-6.73697090,-0.15933335,-0.01229746,0.19926631,0.47374845,0.47129312,
44505,-1.82619691,0.03290402,8.01381779,0.03803821,0.43695614,0.26724955,0.07000000,0.43772891,0.20845178,0.08964507,-0.11279295,4.79965544,-5.42797375,0.41370019,-0.01229746,0.17642303,0.47374845,0.42123926,
44518,-1.27458262,-0.19341026,8.06112385,0.15048538,0.50157332,0.26658341,0.07000000,0.46703294,0.29048473,0.09924720,-0.11279295,4.10152388,-5.13126802,0.49852669,-0.01229746,0.06204829,0.48962152,0.38978681,
44529,-0.70176280,-0.94304222,9.29430866,-0.10305367,0.22418587,0.34439045,0.07000000,0.46703294,0.35126334,0.04601119,-0.07851166,4.60766935,-5.74213314,0.23479870,-0.01229746,0.16843519,0.48962152,0.41220179,
44542,-0.13023253,-0.60676992,10.91027927,-0.16407360,-0.14606376,0.43885142,0.07000000,0.49633697,0.40997308,0.09348771,-0.11279295,5.27089453,-6.52753162,-0.13132115,-0.01229746,0.22193804,0.48962152,0.43949714,
44554,0.30265075,-0.17524868,11.50225353,0.02165078,-0.44943127,0.40554360,0.07000000,0.52014649,0.38497117,0.10571366,-0.11279295,5.37561417,-6.61479807,-0.43665868,-0.01229746,0.04773514,0.49206352,0.42357922,
44565,0.21496341,-0.05993243,11.13887596,0.12330621,-0.79436702,0.34785447,0.07000000,0.52014649,0.45577520,-0.01423613,-0.01221943,5.55014706,-7.15584993,-0.78016186,-0.01229746,-0.12074542,0.49206352,0.42464855,
44578,-0.53591007,-0.41821438,10.93067455,0.03350835,-0.91174370,0.35238433,0.07000000,0.56776553,0.48368657,-0.11279295,0.10243854,6.14355898,-7.85398149,-0.90696377,-0.01229746,-0.07945797,0.49206352,0.46415374,
44590,-1.23983002,-0.16860816,10.01640606,-0.00313024,-0.42158598,0.38675800,0.07000000,0.60805857,0.50819522,-0.10956752,0.08281505,5.82939959,-7.60963535,-0.44113958,-0.01229746,-0.00590009,0.49206352,0.47839159,
44601,-1.74510515,0.23305665,8.90233803,-0.03177497,0.37593624,0.31561249,0.07000000,0.60805857,0.35283214,-0.03543516,0.01527064,4.67748260,-5.84685278,0.34382734,-0.01229746,0.07871065,0.49206352,0.42721173,
44614,-2.00127339,-0.00210757,7.84623384,0.10478707,1.01891017,0.27924040,0.07000000,0.63369960,0.36806187,0.03884282,-0.09158072,3.22885919,-4.53785610,0.99270749,-0.01229746,0.04444032,0.49206352,0.37160197,
44626,-1.77372587,-0.16705780,7.61771250,0.04376715,1.34799147,0.28763399,0.07000000,0.63553107,0.37323564,0.05503283,-0.10444956,2.54818082,-3.85717773,1.33452225,-0.01229746,0.08218379,0.51037848,0.34575760,
44637,-1.29509771,-0.53898311,8.60512829,-0.00366315,1.21342778,0.43325567,0.07000000,0.63553107,0.44696206,0.09560838,-0.11279295,2.65290046,-4.11897707,1.21839476,-0.01229746,0.11434935,0.51037848,0.35084933,
44650,-0.49218270,-0.36096531,10.25594139,-0.21177037,0.90339881,0.54463696,0.07000000,0.65934062,0.51330489,0.10956175,-0.11279295,2.94960642,-4.53785610,0.91560227,-0.01229746,0.27428514,0.52869356,0.35504177,
44662,-0.28348041,0.20984003,11.68701744,-0.20524202,0.44308481,0.56275648,0.07000000,0.68315017,0.46882212,0.11279295,-0.11279295,3.56047177,-4.90437508,0.46146190,-0.01229746,0.27695683,0.52503049,0.35768113,
44674,-0.02966849,0.58467519,12.01199341,0.01205812,-0.01003466,0.46456507,0.07000000,0.68315017,0.44993711,0.11279295,-0.11279295,4.08407068,-5.55014706,0.00853190,-0.01229746,0.07130724,0.52503049,0.36771813,
44685,0.15311773,0.52770275,11.11867809,0.12277328,-0.34364569,0.39301986,0.07000000,0.70879114,0.50226599,0.01100590,-0.06032813,4.45058966,-6.21337223,-0.32974142,-0.01229746,-0.09922177,0.47863245,0.38116667,
44698,-0.51765215,0.00841290,10.26047516,-0.03510575,-0.46861663,0.43538740,0.07000000,0.76007324,0.50744820,-0.10129239,0.04951476,5.21853447,-6.94641066,-0.46364880,-0.01229746,0.00686881,0.45543349,0.42811292,
44710,-1.26029646,-0.34219763,9.56534863,-0.07640743,-0.19749102,0.56049150,0.07000000,0.76007324,0.56560320,-0.04583922,-0.00382544,5.30580091,-7.13839674,-0.20852163,-0.01229746,0.11000734,0.45543349,0.45820600,
44722,-1.69605136,-0.35169101,8.69663620,-0.11397864,0.41603884,0.53104740,0.07000000,0.83333331,0.52137089,0.03075682,-0.08149989,4.27605677,-5.93411922,0.39138383,-0.01229746,0.19818836,0.43833947,0.41885820,
44734,-1.44121361,-0.13273950,7.92347383,0.02658032,0.60309553,0.57261562,0.07000000,0.86996335,0.60454541,0.10631113,-0.11279295,3.43829870,-5.46288061,0.59504461,-0.01229746,0.08176132,0.43589747,0.38450643,
44746,-1.44824326,-0.37224260,8.26485634,-0.04389900,0.56885511,0.67347163,0.07000000,0.86996335,0.72954768,0.05930781,-0.10849134,3.43829870,-5.86430645,0.56968755,-0.01229746,0.11011848,0.43589747,0.39782897,
44758,-1.19186532,-0.49952805,9.61630154,-0.29917008,0.23897454,0.71557271,0.07000000,0.86996335,0.70768207,0.08688833,-0.11154385,4.18879032,-6.42281151,0.25157478,-0.01229746,0.33057040,0.43467641,0.42345074,
44770,-0.32937822,-0.05750116,10.67703533,-0.12010728,-0.10063190,0.76819903,0.07000000,0.86996335,0.72735763,0.11279295,-0.11279295,4.60766935,-6.91150379,-0.08690046,-0.01229746,0.16218171,0.39804637,0.43225670,
44781,-0.03422322,0.38902956,11.38162422,-0.07374281,-0.44157067,0.70105046,0.07000000,0.86996335,0.74323964,0.08086821,-0.10648053,4.88692188,-7.33038282,-0.42751241,-0.01229746,0.10513961,0.39804637,0.43291086,
44793,-0.36510456,0.12489758,11.31710815,-0.01618692,-0.82327813,0.69771975,0.07000000,0.86996335,0.78453887,0.03077514,-0.05464412,5.37561417,-8.01106167,-0.80775416,-0.01229746,0.04309133,0.38217342,0.44847226,
44806,-0.40966335,-0.28710723,10.48373032,-0.09492657,-0.88776207,0.72676414,0.07000000,0.86813188,0.88077193,-0.01749378,0.00059655,5.67231989,-8.69174004,-0.88513297,-0.01229746,0.09128431,0.33577538,0.47979176,
44817,-1.10404289,-0.07636361,9.70292568,-0.11517771,-0.76718777,0.81762785,0.07000000,0.86813188,0.86722040,0.01666981,-0.01444035,5.79449320,-8.63937950,-0.77224064,-0.01229746,0.12644824,0.33577538,0.49107277,
44829,-1.40318620,0.34431213,8.62789822,-0.12450390,-0.36376360,0.75394332,0.07000000,0.86813188,0.78011191,0.04519895,-0.04488081,5.53269386,-8.06342125,-0.38013220,-0.01229746,0.15793604,0.31501830,0.48905000,
44842,-1.51918995,-0.13834071,8.22082996,-0.00153147,-0.19509287,0.72583157,0.07000000,0.86813188,0.78130049,0.07909545,-0.09448865,5.30580091,-7.90634155,-0.20276460,-0.01229746,0.07288246,0.31379735,0.48793384,
44853,-1.16438758,-0.09137886,8.49922752,-0.05402456,-0.18909746,0.70797849,0.07000000,0.86813188,0.80421489,0.04321153,-0.05905199,5.23598766,-7.94124794,-0.18997581,-0.01229746,0.09101854,0.31379735,0.48757491,
44865,-0.77376139,-0.24780072,9.98046303,-0.10385309,-0.37682027,0.74888057,0.07000000,0.87179488,0.83213204,0.05770727,-0.06953932,5.60250711,-8.37758064,-0.36990416,-0.01229746,0.12709583,0.29548228,0.50443900,
44878,-0.04571966,-0.06218729,10.90832615,-0.10691740,-0.54269314,0.78898311,0.07000000,0.89560437,0.84345347,0.06846476,-0.07938668,5.67231989,-8.44739342,-0.53597707,-0.01229746,0.11828158,0.29426134,0.49712497,
44889,-0.09171865,0.16405225,11.35190678,-0.06628186,-0.73414648,0.77352834,0.07000000,0.89560437,0.83052701,0.05339688,-0.06257722,5.72467995,-8.46484661,-0.72619534,-0.01229746,0.08267684,0.29426134,0.48529577,
44902,-0.22498013,0.09440430,10.76395607,-0.00792657,-0.92493355,0.77246243,0.07000000,0.89743590,0.87229019,0.01898636,-0.03185597,5.82939959,-8.76155281,-0.91716266,-0.01229746,0.02466075,0.29426134,0.48602650,
44914,-0.40799269,-0.02969797,9.82152271,-0.01898476,-0.87617099,0.77366149,0.07000000,0.90109891,0.88177121,-0.02156642,0.01499647,5.96902609,-8.93608570,-0.87826055,-0.01229746,0.02172923,0.29426134,0.50094384,
44925,-0.94974071,-0.06545999,8.96413326,-0.01125735,-0.61610353,0.79684377,0.07000000,0.90109891,0.89173281,-0.01833284,0.01367054,5.81194639,-8.79645920,-0.62707210,-0.01229746,0.02436565,0.29426134,0.50878435,
44938,-1.19479823,0.12513545,8.43517113,-0.06934617,-0.17524141,0.72756350,0.07000000,0.93223441,0.79933143,-0.00218027,-0.00603611,5.53269386,-8.18559456,-0.19355750,-0.01229746,0.08018744,0.29426134,0.50791460,
44950,-1.24909019,0.12779301,8.56894112,0.00806119,0.14104956,0.70158345,0.07000000,0.93589741,0.77373540,0.04684704,-0.07213552,4.93928194,-7.52236891,0.12776867,-0.01229746,0.04276320,0.29548228,0.48454222,
44962,-0.76956415,0.03565165,8.92000198,0.04043637,0.23111390,0.68452984,0.07000000,0.93589741,0.77711672,0.04173199,-0.07183795,4.48549604,-7.10348988,0.22702233,-0.01229746,-0.00130481,0.29548228,0.45885846,
44974,-0.45809132,-0.38018599,10.02687168,-0.03364021,0.09668356,0.73489118,0.07000000,0.93589741,0.81859100,0.01994068,-0.04980772,4.50294924,-7.24311638,0.10142574,-0.01229746,0.04554204,0.31013429,0.45524967,
44986,-0.08187675,-0.24058351,10.96051502,-0.05962029,-0.05000403,0.82455581,0.07000000,0.93223441,0.87051421,0.04204353,-0.06285802,4.60766935,-7.47000933,-0.04445037,-0.01229746,0.06549446,0.30891335,0.45676723,
44998,0.18510371,0.17555420,11.00497723,-0.04589747,-0.12727816,0.82082540,0.07000000,0.93223441,0.91737115,0.04898784,-0.05979296,4.41568279,-7.48746252,-0.12414820,-0.01229746,0.05027469,0.30891335,0.44406015,
45010,0.06149400,0.27592465,10.47250366,-0.05535689,-0.18057066,0.78791726,0.07000000,0.93223441,0.89395553,0.03874151,-0.04084025,4.45058966,-7.45255613,-0.17849618,-0.01229746,0.05748273,0.30891335,0.43991330,
45022,-0.19011764,0.20861667,9.70475864,-0.02204908,-0.21347877,0.85519904,0.07000000,0.93223441,0.91052794,0.03481033,-0.04150927,4.62512255,-7.62708902,-0.21242402,-0.01229746,0.03344519,0.32722831,0.45061558,
45034,-0.37164941,-0.15498257,8.87183285,-0.13116549,-0.10662731,0.90222967,0.07000000,0.93223441,0.90825659,0.02198303,-0.02580902,4.69493580,-7.62708902,-0.11135893,-0.01229746,0.11860240,0.32722831,0.46096948,
45045,-0.62540847,-0.33758122,8.77569866,-0.08613330,0.01181527,0.87451750,0.07000000,0.93223441,0.88887048,0.07496841,-0.07801358,4.69493580,-7.57472897,0.00645312,-0.01229746,0.10610997,0.34188032,0.46795589,
45058,-0.07640862,-0.33670872,8.57577324,-0.00659426,-0.00990142,0.81629550,0.07000000,0.90659338,0.87124473,0.07681827,-0.07855518,4.62512255,-7.50491571,-0.00960050,-0.01229746,0.03392535,0.34188032,0.46142337,
45070,-0.27388617,-0.17256968,9.71225834,0.02098460,-0.15125979,0.75500917,0.07000000,0.90659338,0.87195313,0.03343762,-0.03950461,4.97418833,-7.92379475,-0.14619716,-0.01229746,-0.00140126,0.34188032,0.48025411,
45081,0.25985864,-0.01106218,10.33756256,0.02951141,-0.36989227,0.78698462,0.07000000,0.84249085,0.93974108,0.01303652,-0.00721799,5.23598766,-8.44739342,-0.36153272,-0.01229746,-0.02778077,0.34432232,0.49377379,
45094,0.18850790,0.15614933,10.75067329,-0.02005062,-0.35537004,0.76993096,0.07000000,0.81868130,0.86927193,-0.00523158,0.02806644,5.25344086,-8.16814137,-0.35584933,-0.01229746,0.00412168,0.34554338,0.48424876,
45106,-0.11358630,0.36983895,10.70214272,-0.04136762,-0.22906682,0.77366149,0.07000000,0.81868130,0.86569905,0.00509095,0.00447511,4.97418833,-7.87143469,-0.23412088,-0.01229746,0.03617927,0.34554338,0.47158670,
45117,-0.38565129,0.82307011,9.75128841,-0.08000468,0.04565601,0.68199843,0.07000000,0.81684983,0.77963626,0.02748371,-0.01768548,4.59021616,-7.20820999,0.03480507,-0.01229746,0.08451545,0.36263740,0.45219412,
45130,-0.77439076,0.76345080,8.93438244,0.04989579,0.31571573,0.63243639,0.07000000,0.79304028,0.71918386,0.06163915,-0.06285391,4.18879032,-6.61479807,0.30485532,-0.01229746,0.00311566,0.38095236,0.43486941,
45141,-0.71711206,0.09238980,8.39453697,-0.02311492,0.37313843,0.65641803,0.07000000,0.79304028,0.68364489,0.02613112,-0.03953418,4.22369671,-6.45771837,0.37035203,-0.01229746,0.04503598,0.38095236,0.43518233,
45153,-0.66695940,-0.12141544,8.85144424,-0.16127573,0.31038645,0.71011019,0.07000000,0.79304028,0.65976822,0.05014144,-0.06978963,4.59021616,-6.64970446,0.31250262,-0.01229746,0.18330917,0.38095236,0.45204088,
45166,-0.10009810,0.04897821,9.57610798,-0.06508276,0.29106796,0.68732768,0.07000000,0.73443222,0.67083573,0.11279295,-0.11279295,4.60766935,-6.75442410,0.29183125,-0.01229746,0.11007401,0.38095236,0.45513675,
45177,0.11913876,-0.01854586,10.32168961,0.01272428,0.06604039,0.65881622,0.07000000,0.73443222,0.73263079,0.08759277,-0.09770241,4.50294924,-6.96386385,0.07487704,-0.01229746,0.01903895,0.38095236,0.44260395,
45190,0.48187602,-0.20627636,10.74471092,-0.02431402,-0.37109134,0.65481925,0.07000000,0.69597065,0.74248159,0.03356636,-0.02578004,5.13126802,-7.62708902,-0.35389519,-0.01229746,0.01985706,0.36263740,0.45911136,
45202,0.15762046,-0.19495022,10.93237019,-0.05988677,-0.52084321,0.63256961,0.07000000,0.61721611,0.69388086,0.01706968,0.00706914,5.79449320,-8.09832764,-0.51469111,-0.01229746,0.05327366,0.36141634,0.49006903,
45213,-0.29895458,0.06468853,10.54946613,-0.08653300,-0.41692290,0.56515461,0.07000000,0.61721611,0.64902031,0.02376729,-0.00889375,5.74213314,-7.92379475,-0.42085317,-0.01229746,0.09894280,0.36141634,0.48860246,
45226,-0.33283988,0.30637321,9.38636112,0.00606272,-0.23612808,0.47282535,0.07000000,0.57142854,0.52395064,0.05486901,-0.03908340,5.53269386,-7.27802277,-0.24329619,-0.01229746,0.04163048,0.36263740,0.46956730,
45238,-0.76795274,-0.16923359,8.62443638,0.08453592,-0.04121077,0.43112397,0.07000000,0.50549448,0.51900077,0.02365791,-0.01976521,5.25344086,-7.03367710,-0.04937938,-0.01229746,-0.04057095,0.39438343,0.46437818,
45250,-0.30793968,-0.45994651,8.37117672,-0.07907206,-0.03121842,0.47868752,0.07000000,0.50549448,0.51561719,-0.01058741,0.01290333,5.68977356,-7.40019608,-0.03246759,-0.01229746,0.07387557,0.39438343,0.49622360,
45262,-0.35237125,-0.47439975,9.31052589,-0.10705061,0.12146458,0.41633534,0.07000000,0.47069594,0.45140827,0.06010827,-0.05022921,5.68977356,-7.17330313,0.11518189,-0.01229746,0.15019742,0.39438343,0.49885610,
45274,-0.01233971,0.43231225,9.83269882,0.09412856,0.18887959,0.36424190,0.07000000,0.40659338,0.38499039,0.11035717,-0.09931261,5.34070730,-6.63225126,0.18630955,-0.01229746,-0.01406483,0.41147745,0.47039661,
45285,0.14447194,0.05694706,10.37741184,0.03177635,-0.05626590,0.29629397,0.07000000,0.40659338,0.41295272,0.01460155,-0.01831860,5.23598766,-6.70206451,-0.04658547,-0.01229746,-0.03259126,0.41147745,0.45130426,
45298,0.02906582,-0.21263675,11.05024529,-0.01965092,-0.28848797,0.33426487,0.07000000,0.37179485,0.42269444,-0.00630859,0.01402086,5.82939959,-7.29547644,-0.27924219,-0.01229746,0.00676963,0.41147745,0.47875673,
45310,-0.01203018,0.03093346,10.51169205,-0.05269226,-0.18709898,0.33053440,0.07000000,0.37362635,0.35159674,0.00409221,0.00521782,5.86430645,-7.01622343,-0.19074801,-0.01229746,0.05225370,0.41269839,0.47621420,
45322,-0.59945780,0.21508490,9.92470551,-0.03617160,0.04618893,0.24073654,0.07000000,0.37362635,0.25290197,0.02783386,-0.03157193,5.56760025,-6.38790512,0.03696319,-0.01229746,0.09016435,0.41269839,0.45833716,
45333,-0.60502696,0.17084245,8.99723148,0.07134603,0.26895157,0.16799229,0.07000000,0.39926738,0.24476786,0.04764552,-0.07462606,5.14872122,-6.03883934,0.25989923,-0.01229746,0.03156527,0.43223441,0.44606417,
45346,-0.45073569,-0.38750327,8.36244297,0.01512244,0.31238493,0.19370592,0.07000000,0.43040290,0.26979768,0.02275415,-0.05766073,5.04400158,-6.00393248,0.31034857,-0.01229746,0.04164251,0.44810748,0.44457656,
45358,-0.00872719,-0.65540314,8.69729328,-0.08693269,0.26082444,0.29522815,0.07000000,0.43040290,0.27845290,0.03380700,-0.06364762,5.41052055,-6.28318548,0.26261243,-0.01229746,0.10844125,0.44810748,0.46552578,
45369,0.17946571,-0.40881452,9.70435143,-0.01378873,0.20593318,0.32560486,0.07000000,0.45604393,0.32812923,0.06655416,-0.09896433,5.42797375,-6.49262476,0.20811470,-0.01229746,0.06274612,0.46520150,0.47003353,
45382,0.26205972,-0.29807323,10.38657188,0.04736441,-0.07718321,0.37516686,0.07000000,0.45421243,0.36015466,0.04316352,-0.06625029,5.55014706,-6.70206451,-0.06589873,-0.01229746,-0.02126461,0.46520150,0.46179554,
45394,0.17329572,-0.39549023,11.00400829,-0.01472136,-0.27822915,0.39208725,0.07000000,0.45421243,0.44489732,-0.01854665,0.00008635,5.67231989,-7.17330313,-0.27001044,-0.01229746,-0.00126503,0.46520150,0.46883383,
45405,0.03520723,-0.40780461,11.02256966,-0.06308430,-0.27449870,0.41646856,0.07000000,0.42857140,0.44463423,-0.00704881,0.00985626,5.89921284,-7.36528921,-0.27456117,-0.01229746,0.05552665,0.44444442,0.48443952,
45418,-0.29670268,0.30972618,10.14495850,0.00686210,-0.03414951,0.38249460,0.07000000,0.42857140,0.43170032,0.02735597,-0.02385714,5.46288061,-6.91150379,-0.04351962,-0.01229746,0.02577857,0.42735040,0.46816257,
45429,-0.75352496,0.49341968,9.03429413,0.07174572,0.25136504,0.30335522,0.07000000,0.42857140,0.37136221,0.02268292,-0.02162190,5.06145477,-6.33554506,0.23985556,-0.01229746,-0.02350324,0.42735040,0.45251799,
45441,-0.83489406,0.00533414,8.48752213,0.07933990,0.39991790,0.30601987,0.07000000,0.42490840,0.41184372,0.00599450,-0.01597987,4.86946869,-6.31809187,0.39354795,-0.01229746,-0.03919116,0.43101346,0.45623159,
45454,-0.73822737,-0.13605604,8.81594753,-0.05016087,0.53714603,0.33479780,0.07000000,0.40293038,0.37536103,0.01210916,-0.00990298,4.86946869,-6.12610579,0.53141415,-0.01229746,0.07315825,0.44444442,0.45942152,
45465,-0.59666246,0.10855787,9.83992672,-0.03537220,0.62254733,0.34119290,0.07000000,0.40293038,0.34195924,0.07995471,-0.08317629,4.76474905,-5.86430645,0.61901706,-0.01229746,0.11179282,0.44444442,0.45214692,
45478,-0.07648668,0.28198323,10.29919720,0.02125107,0.52275711,0.30775186,0.07000000,0.37545785,0.32261533,0.10540538,-0.10915399,4.52040291,-5.58505344,0.52681088,-0.01229746,0.05846754,0.44688642,0.42518955,
45490,0.17479727,0.04945844,10.37475777,0.05082841,0.25776014,0.27777484,0.07000000,0.32051280,0.33481982,0.07074642,-0.06848194,4.67748260,-5.82939959,0.26840949,-0.01229746,-0.00891181,0.44688642,0.42077318,
45501,0.02268381,-0.19838077,10.68954372,-0.00233085,-0.02695502,0.28750071,0.07000000,0.32051280,0.32725859,0.01771830,-0.01442614,5.41052055,-6.51007795,-0.01561737,-0.01229746,0.00699195,0.44688642,0.45296064,
